"","date","hits","keyword","geo","time","gprop","category"
"358",2019-02-10,0,"электромобили","UZ","today+5-y","youtube",0
"359",2019-02-17,0,"электромобили","UZ","today+5-y","youtube",0
"360",2019-02-24,18,"электромобили","UZ","today+5-y","youtube",0
"361",2019-03-03,0,"электромобили","UZ","today+5-y","youtube",0
"362",2019-03-10,0,"электромобили","UZ","today+5-y","youtube",0
"363",2019-03-17,0,"электромобили","UZ","today+5-y","youtube",0
"364",2019-03-24,0,"электромобили","UZ","today+5-y","youtube",0
"365",2019-03-31,14,"электромобили","UZ","today+5-y","youtube",0
"366",2019-04-07,13,"электромобили","UZ","today+5-y","youtube",0
"367",2019-04-14,0,"электромобили","UZ","today+5-y","youtube",0
"368",2019-04-21,25,"электромобили","UZ","today+5-y","youtube",0
"369",2019-04-28,0,"электромобили","UZ","today+5-y","youtube",0
"370",2019-05-05,12,"электромобили","UZ","today+5-y","youtube",0
"371",2019-05-12,70,"электромобили","UZ","today+5-y","youtube",0
"372",2019-05-19,0,"электромобили","UZ","today+5-y","youtube",0
"373",2019-05-26,0,"электромобили","UZ","today+5-y","youtube",0
"374",2019-06-02,0,"электромобили","UZ","today+5-y","youtube",0
"375",2019-06-09,0,"электромобили","UZ","today+5-y","youtube",0
"376",2019-06-16,0,"электромобили","UZ","today+5-y","youtube",0
"377",2019-06-23,0,"электромобили","UZ","today+5-y","youtube",0
"378",2019-06-30,0,"электромобили","UZ","today+5-y","youtube",0
"379",2019-07-07,0,"электромобили","UZ","today+5-y","youtube",0
"380",2019-07-14,0,"электромобили","UZ","today+5-y","youtube",0
"381",2019-07-21,37,"электромобили","UZ","today+5-y","youtube",0
"382",2019-07-28,0,"электромобили","UZ","today+5-y","youtube",0
"383",2019-08-04,0,"электромобили","UZ","today+5-y","youtube",0
"384",2019-08-11,0,"электромобили","UZ","today+5-y","youtube",0
"385",2019-08-18,0,"электромобили","UZ","today+5-y","youtube",0
"386",2019-08-25,0,"электромобили","UZ","today+5-y","youtube",0
"387",2019-09-01,0,"электромобили","UZ","today+5-y","youtube",0
"388",2019-09-08,0,"электромобили","UZ","today+5-y","youtube",0
"389",2019-09-15,0,"электромобили","UZ","today+5-y","youtube",0
"390",2019-09-22,0,"электромобили","UZ","today+5-y","youtube",0
"391",2019-09-29,0,"электромобили","UZ","today+5-y","youtube",0
"392",2019-10-06,0,"электромобили","UZ","today+5-y","youtube",0
"393",2019-10-13,94,"электромобили","UZ","today+5-y","youtube",0
"394",2019-10-20,0,"электромобили","UZ","today+5-y","youtube",0
"395",2019-10-27,0,"электромобили","UZ","today+5-y","youtube",0
"396",2019-11-03,0,"электромобили","UZ","today+5-y","youtube",0
"397",2019-11-10,0,"электромобили","UZ","today+5-y","youtube",0
"398",2019-11-17,0,"электромобили","UZ","today+5-y","youtube",0
"399",2019-11-24,0,"электромобили","UZ","today+5-y","youtube",0
"400",2019-12-01,0,"электромобили","UZ","today+5-y","youtube",0
"401",2019-12-08,0,"электромобили","UZ","today+5-y","youtube",0
"402",2019-12-15,52,"электромобили","UZ","today+5-y","youtube",0
"403",2019-12-22,53,"электромобили","UZ","today+5-y","youtube",0
"404",2019-12-29,0,"электромобили","UZ","today+5-y","youtube",0
"405",2020-01-05,0,"электромобили","UZ","today+5-y","youtube",0
